Date,VWAP
12/13/2022 3:20 AM,4027.563353
12/13/2022 3:21 AM,4027.568287
12/13/2022 3:22 AM,4027.587158
12/13/2022 3:23 AM,4027.593429
12/13/2022 3:24 AM,4027.599618
12/13/2022 3:25 AM,4027.609802
12/13/2022 3:26 AM,4027.625191
12/13/2022 3:27 AM,4027.649972
12/13/2022 3:28 AM,4027.669017
12/13/2022 3:29 AM,4027.721839
12/13/2022 3:30 AM,4027.750147
12/13/2022 3:31 AM,4027.842956
12/13/2022 3:32 AM,4027.887747
12/13/2022 3:33 AM,4027.926433
12/13/2022 3:34 AM,4028.061465
12/13/2022 3:35 AM,4028.142393
12/13/2022 3:36 AM,4028.243304
12/13/2022 3:37 AM,4028.362536
12/13/2022 3:38 AM,4028.445804
12/13/2022 3:39 AM,4028.593926
12/13/2022 3:40 AM,4028.667874
12/13/2022 3:41 AM,4028.722568
12/13/2022 3:42 AM,4028.794917
12/13/2022 3:43 AM,4028.846155
12/13/2022 3:44 AM,4028.899907
12/13/2022 3:45 AM,4028.917494
12/13/2022 3:46 AM,4028.931409
12/13/2022 3:47 AM,4028.939759
12/13/2022 3:48 AM,4028.957618
12/13/2022 3:49 AM,4028.970963
12/13/2022 3:50 AM,4028.980277
12/13/2022 3:51 AM,4028.989469
12/13/2022 3:52 AM,4028.995174
12/13/2022 3:53 AM,4028.998377
12/13/2022 3:54 AM,4029.004716
12/13/2022 3:55 AM,4029.011457
12/13/2022 3:56 AM,4029.02331
12/13/2022 3:57 AM,4029.029863
12/13/2022 3:58 AM,4029.034387
12/13/2022 3:59 AM,4029.06659
12/13/2022 4:00 AM,4029.089568
12/13/2022 4:01 AM,4029.104151
12/13/2022 4:02 AM,4029.111541
12/13/2022 4:03 AM,4029.112228
12/13/2022 4:04 AM,4029.115012
12/13/2022 4:05 AM,4029.119774
12/13/2022 4:06 AM,4029.131268
12/13/2022 4:07 AM,4029.141517
12/13/2022 4:08 AM,4029.151477
12/13/2022 4:09 AM,4029.164612
12/13/2022 4:10 AM,4029.172354
12/13/2022 4:11 AM,4029.176319
12/13/2022 4:12 AM,4029.18358
12/13/2022 4:13 AM,4029.187806
12/13/2022 4:14 AM,4029.193416
12/13/2022 4:15 AM,4029.201659
12/13/2022 4:16 AM,4029.213973
12/13/2022 4:17 AM,4029.224011
12/13/2022 4:18 AM,4029.234989
12/13/2022 4:19 AM,4029.263346
12/13/2022 4:20 AM,4029.285724
12/13/2022 4:21 AM,4029.304681
12/13/2022 4:22 AM,4029.336067
12/13/2022 4:23 AM,4029.366052
12/13/2022 4:24 AM,4029.393709
12/13/2022 4:25 AM,4029.417077
12/13/2022 4:26 AM,4029.534441
12/13/2022 4:27 AM,4029.595708
12/13/2022 4:28 AM,4029.641534
12/13/2022 4:29 AM,4029.662562
12/13/2022 4:30 AM,4029.704167
12/13/2022 4:31 AM,4029.726578
12/13/2022 4:32 AM,4029.769094
12/13/2022 4:33 AM,4029.817159
12/13/2022 4:34 AM,4029.946379
12/13/2022 4:35 AM,4030.04369
12/13/2022 4:36 AM,4030.107996
12/13/2022 4:37 AM,4030.160365
12/13/2022 4:38 AM,4030.240239
12/13/2022 4:39 AM,4030.289187
12/13/2022 4:40 AM,4030.324096
12/13/2022 4:41 AM,4030.367209
12/13/2022 4:42 AM,4030.48265
12/13/2022 4:43 AM,4030.55759
12/13/2022 4:44 AM,4030.610962
12/13/2022 4:45 AM,4030.639177
12/13/2022 4:46 AM,4030.672617
12/13/2022 4:47 AM,4030.712232
12/13/2022 4:48 AM,4030.748601
12/13/2022 4:49 AM,4030.769631
12/13/2022 4:50 AM,4030.788871
12/13/2022 4:51 AM,4030.808326
12/13/2022 4:52 AM,4030.867645
12/13/2022 4:53 AM,4030.891087
12/13/2022 4:54 AM,4030.918436
12/13/2022 4:55 AM,4030.963779
12/13/2022 4:56 AM,4031.011596
12/13/2022 4:57 AM,4031.044993
12/13/2022 4:58 AM,4031.066285
12/13/2022 4:59 AM,4031.107032
12/13/2022 5:00 AM,4031.15356
12/13/2022 5:01 AM,4031.170417
12/13/2022 5:02 AM,4031.203265
12/13/2022 5:03 AM,4031.237298
12/13/2022 5:04 AM,4031.272927
12/13/2022 5:05 AM,4031.301863
12/13/2022 5:06 AM,4031.324133
12/13/2022 5:07 AM,4031.357962
12/13/2022 5:08 AM,4031.385356
12/13/2022 5:09 AM,4031.428957
12/13/2022 5:10 AM,4031.459616
12/13/2022 5:11 AM,4031.498504
12/13/2022 5:12 AM,4031.535318
12/13/2022 5:13 AM,4031.564914
12/13/2022 5:14 AM,4031.598358
12/13/2022 5:15 AM,4031.612799
12/13/2022 5:16 AM,4031.633164
12/13/2022 5:17 AM,4031.656156
12/13/2022 5:18 AM,4031.673652
12/13/2022 5:19 AM,4031.691613
12/13/2022 5:20 AM,4031.718713
12/13/2022 5:21 AM,4031.78181
12/13/2022 5:22 AM,4031.878876
12/13/2022 5:23 AM,4031.902397
12/13/2022 5:24 AM,4031.97363
12/13/2022 5:25 AM,4032.02257
12/13/2022 5:26 AM,4032.073148
12/13/2022 5:27 AM,4032.106563
12/13/2022 5:28 AM,4032.126714
12/13/2022 5:29 AM,4032.151602
12/13/2022 5:30 AM,4032.212402
12/13/2022 5:31 AM,4032.234425
12/13/2022 5:32 AM,4032.274429
12/13/2022 5:33 AM,4032.289364
12/13/2022 5:34 AM,4032.323625
12/13/2022 5:35 AM,4032.35029
12/13/2022 5:36 AM,4032.360329
12/13/2022 5:37 AM,4032.398557
12/13/2022 5:38 AM,4032.433722
12/13/2022 5:39 AM,4032.467697
12/13/2022 5:40 AM,4032.533773
12/13/2022 5:41 AM,4032.576979
12/13/2022 5:42 AM,4032.612829
12/13/2022 5:43 AM,4032.638679
12/13/2022 5:44 AM,4032.669891
12/13/2022 5:45 AM,4032.710782
12/13/2022 5:46 AM,4032.753549
12/13/2022 5:47 AM,4032.783017
12/13/2022 5:48 AM,4032.810404
12/13/2022 5:49 AM,4032.840723
12/13/2022 5:50 AM,4032.874103
12/13/2022 5:51 AM,4032.930826
12/13/2022 5:52 AM,4033.037839
12/13/2022 5:53 AM,4033.272338
12/13/2022 5:54 AM,4033.39962
12/13/2022 5:55 AM,4033.471025
12/13/2022 5:56 AM,4033.529315
12/13/2022 5:57 AM,4033.562376
12/13/2022 5:58 AM,4033.598733
12/13/2022 5:59 AM,4033.652288
12/13/2022 6:00 AM,4033.690644
12/13/2022 6:01 AM,4033.739784
12/13/2022 6:02 AM,4033.784698
12/13/2022 6:03 AM,4033.828926
12/13/2022 6:04 AM,4033.889807
12/13/2022 6:05 AM,4033.937204
12/13/2022 6:06 AM,4033.973678
12/13/2022 6:07 AM,4034.000586
12/13/2022 6:08 AM,4034.02565
12/13/2022 6:09 AM,4034.05978
12/13/2022 6:10 AM,4034.086178
12/13/2022 6:11 AM,4034.117198
12/13/2022 6:12 AM,4034.153639
12/13/2022 6:13 AM,4034.181161
12/13/2022 6:14 AM,4034.199517
12/13/2022 6:15 AM,4034.247425
12/13/2022 6:16 AM,4034.275269
12/13/2022 6:17 AM,4034.298576
12/13/2022 6:18 AM,4034.31995
12/13/2022 6:19 AM,4034.333518
12/13/2022 6:20 AM,4034.360641
12/13/2022 6:21 AM,4034.418437
12/13/2022 6:22 AM,4034.457318
12/13/2022 6:23 AM,4034.52356
12/13/2022 6:24 AM,4034.56869
12/13/2022 6:25 AM,4034.619793
12/13/2022 6:26 AM,4034.652353
12/13/2022 6:27 AM,4034.676938
12/13/2022 6:28 AM,4034.711007
12/13/2022 6:29 AM,4034.769644
12/13/2022 6:30 AM,4034.834962
12/13/2022 6:31 AM,4034.913522
12/13/2022 6:32 AM,4034.972858
12/13/2022 6:33 AM,4035.037057
12/13/2022 6:34 AM,4035.087662
12/13/2022 6:35 AM,4035.123409
12/13/2022 6:36 AM,4035.172375
12/13/2022 6:37 AM,4035.233486
12/13/2022 6:38 AM,4035.300515
12/13/2022 6:39 AM,4035.369654
12/13/2022 6:40 AM,4035.4436
12/13/2022 6:41 AM,4035.50153
12/13/2022 6:42 AM,4035.541235
12/13/2022 6:43 AM,4035.568627
12/13/2022 6:44 AM,4035.604091
12/13/2022 6:45 AM,4035.649267
12/13/2022 6:46 AM,4035.713461
12/13/2022 6:47 AM,4035.799552
12/13/2022 6:48 AM,4036.071285
12/13/2022 6:49 AM,4036.23401
12/13/2022 6:50 AM,4036.349474
12/13/2022 6:51 AM,4036.380884
12/13/2022 6:52 AM,4036.418898
12/13/2022 6:53 AM,4036.4808
12/13/2022 6:54 AM,4036.504279
12/13/2022 6:55 AM,4036.55135
12/13/2022 6:56 AM,4036.644569
12/13/2022 6:57 AM,4036.73594
12/13/2022 6:58 AM,4036.862054
12/13/2022 6:59 AM,4036.999635
12/13/2022 7:00 AM,4037.113828
12/14/2022 1:30 AM,4066.663453
12/14/2022 1:31 AM,4066.600345
12/14/2022 1:32 AM,4066.555425
12/14/2022 1:33 AM,4066.429018
12/14/2022 1:34 AM,4066.354939
12/14/2022 1:35 AM,4066.273771
12/14/2022 1:36 AM,4066.182535
12/14/2022 1:37 AM,4066.088085
12/14/2022 1:38 AM,4066.021804
12/14/2022 1:39 AM,4065.941854
12/14/2022 1:40 AM,4065.885857
12/14/2022 1:41 AM,4065.838428
12/14/2022 1:42 AM,4065.784144
12/14/2022 1:43 AM,4065.742375
12/14/2022 1:44 AM,4065.575013
12/14/2022 1:45 AM,4065.483345
12/14/2022 1:46 AM,4065.365794
12/14/2022 1:47 AM,4065.285581
12/14/2022 1:48 AM,4065.202786
12/14/2022 1:49 AM,4065.107316
12/14/2022 1:50 AM,4065.067078
12/14/2022 1:51 AM,4065.031488
12/14/2022 1:52 AM,4064.989954
12/14/2022 1:53 AM,4064.91798
12/14/2022 1:54 AM,4064.872961
12/14/2022 1:55 AM,4064.80744
12/14/2022 1:56 AM,4064.711432
12/14/2022 1:57 AM,4064.617101
12/14/2022 1:58 AM,4064.56029
12/14/2022 1:59 AM,4064.467617
12/14/2022 2:00 AM,4063.993808
12/14/2022 2:01 AM,4063.691722
12/14/2022 2:02 AM,4063.536944
12/14/2022 2:03 AM,4063.335619
12/14/2022 2:04 AM,4063.258621
12/14/2022 2:05 AM,4063.102776
12/14/2022 2:06 AM,4062.98581
12/14/2022 2:07 AM,4062.914674
12/14/2022 2:08 AM,4062.733538
12/14/2022 2:09 AM,4062.681992
12/14/2022 2:10 AM,4062.638055
12/14/2022 2:11 AM,4062.593561
12/14/2022 2:12 AM,4062.559199
12/14/2022 2:13 AM,4062.489809
12/14/2022 2:14 AM,4062.450869
12/14/2022 2:15 AM,4062.423752
12/14/2022 2:16 AM,4062.395335
12/14/2022 2:17 AM,4062.37374
12/14/2022 2:18 AM,4062.340159
12/14/2022 2:19 AM,4062.296432
12/14/2022 2:20 AM,4062.274102
12/14/2022 2:21 AM,4062.254889
12/14/2022 2:22 AM,4062.208033
12/14/2022 2:23 AM,4062.169328
12/14/2022 2:24 AM,4062.107763
12/14/2022 2:25 AM,4062.05422
12/14/2022 2:26 AM,4062.003725
12/14/2022 2:27 AM,4061.836092
12/14/2022 2:28 AM,4061.760856
12/14/2022 2:29 AM,4061.644268
12/14/2022 2:30 AM,4061.590099
12/14/2022 2:31 AM,4061.557778
12/14/2022 2:32 AM,4061.537336
12/14/2022 2:33 AM,4061.516902
12/14/2022 2:34 AM,4061.49278
12/14/2022 2:35 AM,4061.461035
12/14/2022 2:36 AM,4061.429789
12/14/2022 2:37 AM,4061.368736
12/14/2022 2:38 AM,4061.35061
12/14/2022 2:39 AM,4061.338481
12/14/2022 2:40 AM,4061.298885
12/14/2022 2:41 AM,4061.278804
12/14/2022 2:42 AM,4061.256564
12/14/2022 2:43 AM,4061.231124
12/14/2022 2:44 AM,4061.21169
12/14/2022 2:45 AM,4061.193932
12/14/2022 2:46 AM,4061.154033
12/14/2022 2:47 AM,4061.14354
12/14/2022 2:48 AM,4061.133291
12/14/2022 2:49 AM,4061.128476
12/14/2022 2:50 AM,4061.120843
12/14/2022 2:51 AM,4061.111761
12/14/2022 2:52 AM,4061.102871
12/14/2022 2:53 AM,4061.091872
12/14/2022 2:54 AM,4061.079229
12/14/2022 2:55 AM,4061.070149
12/14/2022 2:56 AM,4061.057866
12/14/2022 2:57 AM,4061.052675
12/14/2022 2:58 AM,4061.042043
12/14/2022 2:59 AM,4061.038169
12/14/2022 3:00 AM,4060.972506
12/14/2022 3:01 AM,4060.951611
12/14/2022 3:02 AM,4060.929105
12/14/2022 3:03 AM,4060.914933
12/14/2022 3:04 AM,4060.895993
12/14/2022 3:05 AM,4060.882212
12/14/2022 3:06 AM,4060.867819
12/14/2022 3:07 AM,4060.853071
12/14/2022 3:08 AM,4060.834185
12/14/2022 3:09 AM,4060.781402
12/14/2022 3:10 AM,4060.759546
12/14/2022 3:11 AM,4060.749942
12/14/2022 3:12 AM,4060.7408
12/14/2022 3:13 AM,4060.65205
12/14/2022 3:14 AM,4060.583124
12/14/2022 3:15 AM,4060.452093
12/14/2022 3:16 AM,4060.389914
12/14/2022 3:17 AM,4060.351119
12/14/2022 3:18 AM,4060.301379
12/14/2022 3:19 AM,4060.223297
12/14/2022 3:20 AM,4060.136903
12/14/2022 3:21 AM,4060.095706
12/14/2022 3:22 AM,4060.025921
12/14/2022 3:23 AM,4059.987083
12/14/2022 3:24 AM,4059.949623
12/14/2022 3:25 AM,4059.925576
12/14/2022 3:26 AM,4059.877396
12/14/2022 3:27 AM,4059.839041
12/14/2022 3:28 AM,4059.817427
12/14/2022 3:29 AM,4059.79446
12/14/2022 3:30 AM,4059.782941
12/14/2022 3:31 AM,4059.769648
12/14/2022 3:32 AM,4059.752109
12/14/2022 3:33 AM,4059.741939
12/14/2022 3:34 AM,4059.715615
12/14/2022 3:35 AM,4059.687011
12/14/2022 3:36 AM,4059.657779
12/14/2022 3:37 AM,4059.632451
12/14/2022 3:38 AM,4059.576252
12/14/2022 3:39 AM,4059.503494
12/14/2022 3:40 AM,4059.47011
12/14/2022 3:41 AM,4059.443591
12/14/2022 3:42 AM,4059.39362
12/14/2022 3:43 AM,4059.361867
12/14/2022 3:44 AM,4059.343796
12/14/2022 3:45 AM,4059.31092
12/14/2022 3:46 AM,4059.290944
12/14/2022 3:47 AM,4059.275405
12/14/2022 3:48 AM,4059.263112
12/14/2022 3:49 AM,4059.219476
12/14/2022 3:50 AM,4059.1662
12/14/2022 3:51 AM,4059.100951
12/14/2022 3:52 AM,4059.076289
12/14/2022 3:53 AM,4059.056489
12/14/2022 3:54 AM,4058.981029
12/14/2022 3:55 AM,4058.946037
12/14/2022 3:56 AM,4058.922468
12/14/2022 3:57 AM,4058.912556
12/14/2022 3:58 AM,4058.898614
12/14/2022 3:59 AM,4058.88921
12/14/2022 4:00 AM,4058.856186
12/14/2022 4:01 AM,4058.847477
12/14/2022 4:02 AM,4058.828981
12/14/2022 4:03 AM,4058.812502
12/14/2022 4:04 AM,4058.779572
12/14/2022 4:05 AM,4058.762941
12/14/2022 4:06 AM,4058.750638
12/14/2022 4:07 AM,4058.74349
12/14/2022 4:08 AM,4058.738276
12/14/2022 4:09 AM,4058.725342
12/14/2022 4:10 AM,4058.704832
12/14/2022 4:11 AM,4058.692824
12/14/2022 4:12 AM,4058.67563
12/14/2022 4:13 AM,4058.649828
12/14/2022 4:14 AM,4058.638543
12/14/2022 4:15 AM,4058.61112
12/14/2022 4:16 AM,4058.594999
12/14/2022 4:17 AM,4058.582875
12/14/2022 4:18 AM,4058.575188
12/14/2022 4:19 AM,4058.570403
12/14/2022 4:20 AM,4058.567879
12/14/2022 4:21 AM,4058.56437
12/14/2022 4:22 AM,4058.560122
12/14/2022 4:23 AM,4058.553969
12/14/2022 4:24 AM,4058.54396
12/14/2022 4:25 AM,4058.537173
12/14/2022 4:26 AM,4058.536067
12/14/2022 4:27 AM,4058.532563
12/14/2022 4:28 AM,4058.532196
12/14/2022 4:29 AM,4058.533934
12/14/2022 4:30 AM,4058.534634
12/14/2022 4:31 AM,4058.532561
12/14/2022 4:32 AM,4058.531988
12/14/2022 4:33 AM,4058.531533
12/14/2022 4:34 AM,4058.531233
12/14/2022 4:35 AM,4058.529213
12/14/2022 4:36 AM,4058.520617
12/14/2022 4:37 AM,4058.515614
12/14/2022 4:38 AM,4058.514467
12/14/2022 4:39 AM,4058.511352
12/14/2022 4:40 AM,4058.506631
12/14/2022 4:41 AM,4058.502704
12/14/2022 4:42 AM,4058.490944
12/14/2022 4:43 AM,4058.479718
12/14/2022 4:44 AM,4058.466356
12/14/2022 4:45 AM,4058.453556
12/14/2022 4:46 AM,4058.44846
12/14/2022 4:47 AM,4058.433275
12/14/2022 4:48 AM,4058.425052
12/14/2022 4:49 AM,4058.419599
12/14/2022 4:50 AM,4058.409919
12/14/2022 4:51 AM,4058.401218
12/14/2022 4:52 AM,4058.387542
12/14/2022 4:53 AM,4058.377947
12/14/2022 4:54 AM,4058.364753
12/14/2022 4:55 AM,4058.357711
12/14/2022 4:56 AM,4058.354129
12/14/2022 4:57 AM,4058.34352
12/14/2022 4:58 AM,4058.337826
12/14/2022 4:59 AM,4058.331645
12/14/2022 5:00 AM,4058.31986
12/14/2022 5:01 AM,4058.298213
12/14/2022 5:02 AM,4058.287769
12/14/2022 5:03 AM,4058.282326
12/14/2022 5:04 AM,4058.267874
12/14/2022 5:05 AM,4058.262294
12/14/2022 5:06 AM,4058.256571
12/14/2022 5:07 AM,4058.247044
12/14/2022 5:08 AM,4058.218103
12/14/2022 5:09 AM,4058.192224
12/14/2022 5:10 AM,4058.137225
12/14/2022 5:11 AM,4058.06764
12/14/2022 5:12 AM,4057.969103
12/14/2022 5:13 AM,4057.925924
12/14/2022 5:14 AM,4057.905079
12/14/2022 5:15 AM,4057.877185
12/14/2022 5:16 AM,4057.855536
12/14/2022 5:17 AM,4057.817174
12/14/2022 5:18 AM,4057.775627
12/14/2022 5:19 AM,4057.743867
12/14/2022 5:20 AM,4057.721104
12/14/2022 5:21 AM,4057.660335
12/14/2022 5:22 AM,4057.629181
12/14/2022 5:23 AM,4057.608216
12/14/2022 5:24 AM,4057.568119
12/14/2022 5:25 AM,4057.551823
12/14/2022 5:26 AM,4057.539505
12/14/2022 5:27 AM,4057.527712
12/14/2022 5:28 AM,4057.507901
12/14/2022 5:29 AM,4057.482109
12/14/2022 5:30 AM,4057.458051
12/14/2022 5:31 AM,4057.45188
12/14/2022 5:32 AM,4057.443944
12/14/2022 5:33 AM,4057.432732
12/14/2022 5:34 AM,4057.389297
12/14/2022 5:35 AM,4057.35168
12/14/2022 5:36 AM,4057.330777
12/14/2022 5:37 AM,4057.27729
12/14/2022 5:38 AM,4057.25849
12/14/2022 5:39 AM,4057.246256
12/14/2022 5:40 AM,4057.229025
12/14/2022 5:41 AM,4057.150019
12/14/2022 5:42 AM,4057.11482
12/14/2022 5:43 AM,4057.096652
12/14/2022 5:44 AM,4057.091051
12/14/2022 5:45 AM,4057.085067
12/14/2022 5:46 AM,4057.078739
12/14/2022 5:47 AM,4057.070185
12/14/2022 5:48 AM,4057.04831
12/14/2022 5:49 AM,4057.034992
12/14/2022 5:50 AM,4057.020213
12/14/2022 5:51 AM,4057.003421
12/14/2022 5:52 AM,4056.990885
12/14/2022 5:53 AM,4056.98119
12/14/2022 5:54 AM,4056.975355
12/14/2022 5:55 AM,4056.959755
12/14/2022 5:56 AM,4056.949593
12/14/2022 5:57 AM,4056.942757
12/14/2022 5:58 AM,4056.933331
12/14/2022 5:59 AM,4056.928099
12/14/2022 6:00 AM,4056.916804
12/14/2022 6:01 AM,4056.904093
12/14/2022 6:02 AM,4056.895563
12/14/2022 6:03 AM,4056.884967
12/14/2022 6:04 AM,4056.875302
12/14/2022 6:05 AM,4056.871232
12/14/2022 6:06 AM,4056.869024
12/14/2022 6:07 AM,4056.870103
12/14/2022 6:08 AM,4056.879843
12/14/2022 6:09 AM,4056.893339
12/14/2022 6:10 AM,4056.906918
12/14/2022 6:11 AM,4056.936442
12/14/2022 6:12 AM,4056.979522
12/14/2022 6:13 AM,4057.011146
12/14/2022 6:14 AM,4057.04337
12/14/2022 6:15 AM,4057.056421
12/14/2022 6:16 AM,4057.092748
12/14/2022 6:17 AM,4057.108949
12/14/2022 6:18 AM,4057.13985
12/14/2022 6:19 AM,4057.156219
12/14/2022 6:20 AM,4057.185444
12/14/2022 6:21 AM,4057.198154
12/14/2022 6:22 AM,4057.205666
12/14/2022 6:23 AM,4057.219345
12/14/2022 6:24 AM,4057.227817
12/14/2022 6:25 AM,4057.237141
12/14/2022 6:26 AM,4057.249038
12/14/2022 6:27 AM,4057.255847
12/14/2022 6:28 AM,4057.259916
12/14/2022 6:29 AM,4057.264289
12/14/2022 6:30 AM,4057.272055
12/14/2022 6:31 AM,4057.275221
12/14/2022 6:32 AM,4057.275796
12/14/2022 6:33 AM,4057.275725
12/14/2022 6:34 AM,4057.275927
12/14/2022 6:35 AM,4057.275826
12/14/2022 6:36 AM,4057.275232
12/14/2022 6:37 AM,4057.273358
12/14/2022 6:38 AM,4057.268938
12/14/2022 6:39 AM,4057.262747
12/14/2022 6:40 AM,4057.252305
12/14/2022 6:41 AM,4057.241912
12/14/2022 6:42 AM,4057.220402
12/14/2022 6:43 AM,4057.202944
12/14/2022 6:44 AM,4057.18067
12/14/2022 6:45 AM,4057.144666
12/14/2022 6:46 AM,4057.110537
12/14/2022 6:47 AM,4057.094051
12/14/2022 6:48 AM,4057.073798
12/14/2022 6:49 AM,4057.038497
12/14/2022 6:50 AM,4056.98281
12/14/2022 6:51 AM,4056.922336
12/14/2022 6:52 AM,4056.874619
12/14/2022 6:53 AM,4056.852305
12/14/2022 6:54 AM,4056.824831
12/14/2022 6:55 AM,4056.792239
12/14/2022 6:56 AM,4056.761397
12/14/2022 6:57 AM,4056.743506
12/14/2022 6:58 AM,4056.721003
12/14/2022 6:59 AM,4056.705545
12/14/2022 7:00 AM,4056.683707
12/15/2022 1:30 AM,4027.262508
12/15/2022 1:31 AM,4027.194664
12/15/2022 1:32 AM,4027.149467
12/15/2022 1:33 AM,4027.100289
12/15/2022 1:34 AM,4027.04913
12/15/2022 1:35 AM,4027.014162
12/15/2022 1:36 AM,4026.948322
12/15/2022 1:37 AM,4026.729325
12/15/2022 1:38 AM,4026.172071
12/15/2022 1:39 AM,4025.966751
12/15/2022 1:40 AM,4025.860301
12/15/2022 1:41 AM,4025.752153
12/15/2022 1:42 AM,4025.60943
12/15/2022 1:43 AM,4025.543142
12/15/2022 1:44 AM,4025.235185
12/15/2022 1:45 AM,4024.735874
12/15/2022 1:46 AM,4024.563099
12/15/2022 1:47 AM,4024.421187
12/15/2022 1:48 AM,4023.887317
12/15/2022 1:49 AM,4023.665817
12/15/2022 1:50 AM,4023.147309
12/15/2022 1:51 AM,4022.427482
12/15/2022 1:52 AM,4021.86938
12/15/2022 1:53 AM,4021.601392
12/15/2022 1:54 AM,4021.352011
12/15/2022 1:55 AM,4021.179235
12/15/2022 1:56 AM,4021.038496
12/15/2022 1:57 AM,4020.837003
12/15/2022 1:58 AM,4020.573152
12/15/2022 1:59 AM,4020.233922
12/15/2022 2:00 AM,4019.816542
12/15/2022 2:01 AM,4019.531383
12/15/2022 2:02 AM,4019.271866
12/15/2022 2:03 AM,4019.100745
12/15/2022 2:04 AM,4018.953624
12/15/2022 2:05 AM,4018.67327
12/15/2022 2:06 AM,4018.362476
